Date,IFCB,Station Number,Distance from 36,Calculated Chlorophyll,Calculated Oxygen,Optical Backscatter,Calculated SPM,Salinity,Temperature,Nitrite,Nitrate + Nitrite,Ammonium,Phosphate,Silicate,Measured Extinction Coefficient
7/14/16,,30,14.75,5.3,7.1,0.48,18,29.21,21.01,1.26,22.92,3.14,6.42,96.86,1.15
7/14/16,,32,8.15,8,6.9,0.54,21,29.2,21.66,1.06,19.85,2.28,6.91,101.69,1.35
7/14/16,,33,6.81,4.6,6.9,0.61,24,29.12,21.74,,,,,,1.16
7/14/16,,34,3.53,2.8,6.6,0.63,25,28.96,22.11,,,,,,2.01
7/14/16,,35,1.66,3.9,6.5,0.71,29,28.6,22.12,,,,,,1.63
7/14/16,,36,0,3.3,6.3,0.62,25,28.39,22.5,2.16,35.91,7.64,12.66,127.82,2.03
8/18/16,,18,54.95,3.3,7.4,0.22,11,30.94,17.67,1.34,14.21,7.57,2.83,40.44,0.73
8/18/16,,20,51.45,3.4,7.4,0.24,11,30.31,17.54,,,,,,0.84
8/18/16,,21,46.63,3.6,7.4,0.4,17,30.55,17.91,,,,,,1.15
8/18/16,,22,43.92,3.7,7.3,0.55,22,30.91,18.16,0.9,12.49,7.78,2.64,36.95,1.54
8/18/16,,23,39.66,3.4,7.1,0.61,24,30.77,19.58,,,,,,1.72
8/18/16,,24,37.09,3.7,7,0.83,31,30.74,19.84,1.37,20.63,6.93,4.49,58.58,2.17
8/18/16,,25,32.84,4.1,7,1.12,41,30.68,20.34,,,,,,2.91
8/18/16,,26,28.76,4.6,7.1,1.16,43,30.67,20.48,,,,,,3.12
8/18/16,,27,26.19,5.2,6.9,1.82,65,30.72,20.73,1.06,16.92,2.43,6.07,82.38,3.89
8/18/16,,28,23.57,5.2,6.8,1.04,39,30.73,21.19,,,,,,2.78
8/18/16,,29,20.25,5.9,6.8,1.41,51,30.75,21.44,,,,,,3.51
8/18/16,,29.5,17.56,6.2,6.7,1.21,44,30.78,21.71,,,,,,3.23
8/18/16,,30,14.75,6.3,6.8,0.79,30,30.77,21.62,0.88,12.35,2.07,7.17,83.55,2.4
8/18/16,,31,10.61,7,6.9,0.79,30,30.81,21.83,,,,,,2.33
8/18/16,,32,8.15,7.4,6.8,0.91,34,30.81,21.73,0.92,10.85,1.86,7.62,72.73,2.62
8/18/16,,33,6.81,7.9,6.6,1.09,40,30.84,21.85,,,,,,3.01
8/18/16,,34,3.53,7.9,6.6,1.06,39,30.74,22.1,,,,,,3.32
8/18/16,,35,1.66,8.4,6.7,2.04,72,30.81,22.04,,,,,,4.57
8/18/16,,36,0,9.2,6.5,1.46,53,30.69,22.3,1.04,12.49,2.71,9.2,71.07,4.02
8/24/16,,36,0,3.8,6.5,1.29,58,30.72,21.35,1.51,22.2,7,11.62,100.86,
8/24/16,,35,1.66,4,6.5,0.98,43,30.83,21.26,,,,,,
8/24/16,,34,3.53,5,6.6,0.79,34,30.88,21.08,,,,,,
8/24/16,,33,6.81,5.7,6.5,0.92,40,30.93,21.25,,,,,,
8/24/16,,32,8.15,5.1,6.6,1.04,46,30.93,21.21,,,,,,
8/24/16,,31,10.61,4.8,6.6,0.84,36,30.92,21.14,,,,,,
8/24/16,,30,14.75,4.2,6.5,0.8,34,30.92,21.22,0.94,12.49,5,7.65,88.54,2.25
8/24/16,,29,20.25,4.2,6.5,0.81,35,30.88,21.2,,,,,,2.25
8/24/16,,28,23.57,4.1,6.6,0.72,30,30.85,21.02,,,,,,2.08
8/24/16,,27,26.19,3.9,6.6,0.86,37,30.84,20.79,1.29,16.63,4.07,7.14,86.21,2.47
8/24/16,,26,28.76,3.9,6.8,0.89,39,30.8,20.52,,,,,,2.51
8/24/16,,25,32.84,3.3,6.9,0.66,27,30.79,19.79,,,,,,1.92
8/24/16,,24,37.09,2.9,7,0.61,25,30.82,19.3,1.43,19.56,7.64,4.36,59.08,1.77
8/24/16,,23,39.66,3.3,7,0.47,18,30.81,19.09,,,,,,1.38
8/24/16,,22,43.92,3.4,7.1,0.31,11,30.91,18.29,1.28,15.92,8.28,3.07,45.94,0.97
8/24/16,,21,46.63,4,7.3,0.41,15,30.95,17.8,,,,,,1.14
8/24/16,,20,51.45,4,7.3,0.2,5,31,17.42,,,,,,0.77
8/24/16,,18,54.95,4,7.3,0.18,5,31.07,17.15,0.89,13.42,6.85,2.27,37.78,0.66
8/24/16,,17,58.89,4.5,7.4,0.15,3,30.49,17.46,,,,,,0.64
8/24/16,,16,63.08,3.6,7.3,0.24,7,28.8,18.23,,,,,,0.8
8/24/16,,15,69.99,3.7,7.4,0.33,12,26.43,19.12,1.03,21.7,6.14,3.52,89.87,1.33
8/24/16,,14,74.43,2.6,7.4,0.26,8,26.35,18.96,,,,,,0.98
8/24/16,,13,78.54,3.5,7.5,0.21,6,23.38,19.25,1.01,20.2,5.07,3.42,73.06,0.94
8/24/16,,12,84.45,2.2,7.5,0.43,16,22.58,19.45,,,,,,1.46
8/24/16,,11,89.77,1.8,7.6,0.36,13,21.18,19.36,,,,,,1.51
8/24/16,,10,93.6,1.1,7.7,0.48,19,18,19.4,,,,,,1.49
8/24/16,,9,96.79,1.4,7.8,0.45,7,17.1,19.43,1.12,23.85,6.28,3.52,116.5,1.44
8/24/16,,8,99.77,2.7,8.2,0.48,8,13.86,19.35,,,,,,1.47
8/24/16,,7,104.98,2.8,8.2,0.55,11,10.93,19.61,,,,,,1.67
8/24/16,,6,110.9,2.9,8.4,0.96,28,7.54,19.64,,,,,,
8/24/16,,5,115.63,2.5,8.6,0.96,28,5.23,19.64,,,,,,2.31
8/24/16,,4,119.9,2.1,8.5,1.06,32,3.79,19.82,,,,,,2.29
8/24/16,,3,125.32,3.2,8.5,1.8,64,2.54,19.92,0.4,14.56,2.86,2.31,161.11,3.87
8/24/16,,2,127.71,4.9,8.5,1.56,53,1.67,20.13,,,,,,3.87
8/24/16,,649,132.94,26,9.4,1,30,0.27,20.99,0.54,6.14,0.31,1.34,163.44,2.34
8/24/16,,653,141.42,28.3,9,0.66,16,0.09,21.17,,,,,,1.19
8/24/16,,657,147.25,12.5,8.4,0.58,12,0.07,21.32,0.97,8.78,9.92,1.9,231.34,0.94
9/9/16,,36,0,4.4,6.7,1.09,25,30.82,21.57,,,,,,1.83
9/9/16,,35,1.66,4.4,6.8,0.88,21,31.01,21.41,,,,,,1.47
9/9/16,,34,3.53,4.1,6.9,0.89,21,31.26,21.39,1.56,27.2,15.14,8.56,101.02,1.54
9/9/16,,33,6.81,5.2,7.2,0.85,20,31.29,21.26,,,,,,1.5
9/9/16,,32,8.15,5.5,7.2,0.61,16,31.3,21.3,,,,,,1.42
9/9/16,,31,10.61,5.4,7.3,0.44,12,31.29,21.22,,,,,,1.38
9/9/16,,30,14.75,5.4,7.2,0.31,10,31.27,21.01,1.24,19.63,3,8.85,100.36,1.17
9/9/16,,29.5,17.56,3.9,7.2,0.31,10,31.24,20.86,,,,,,1.19
9/9/16,,29,20.25,3.9,7.2,0.26,9,31.2,20.67,1.2,20.28,2.57,8.39,98.2,1.08
9/9/16,,28,23.57,3.6,7,0.29,9,31.21,20.61,,,,,,1.13
9/9/16,,27,26.19,4.4,7.1,0.21,8,31.19,20.55,,,,,,0.97
9/9/16,,26,28.76,3.9,7.2,0.2,8,31.16,20.29,,,,,,1.11
9/9/16,,25,32.84,2.8,6.8,0.34,10,31.04,19.7,1.41,23.06,3.64,7.04,91.21,1.05
9/9/16,,24,37.09,2.6,6.7,0.25,9,30.98,19.68,,,,,,0.82
9/9/16,,23,39.66,3.2,7.1,0.13,6,31.03,19.5,,,,,,0.56
9/9/16,,22,43.92,6.5,7.5,0.09,5,31.04,18.79,1.9,24.56,9.78,5.2,58.75,0.44
9/9/16,,21,46.63,8.5,7.8,0.1,5,31.04,18.64,,,,,,0.79
9/9/16,,20,51.45,5.8,7.5,0.13,6,30.96,18.15,1.32,16.49,9.42,2.53,37.78,
9/9/16,,18,54.95,12.4,8,0.1,5,30.76,17.71,,,,,,0.57
9/20/16,,36,0,4.9,6.6,1.19,49,31.05,21.85,,,,,,
9/20/16,,35,1.66,4.4,6.4,0.97,40,30.96,21.7,1.16,13.42,7,1.65,33.62,
9/20/16,,34,3.53,4.3,6.6,1.16,48,31.25,21.4,1.19,25.27,4.93,11.33,104.35,
9/20/16,,33,6.81,4.4,6.6,1.27,53,31.31,21.5,,,,,,
9/20/16,,32,8.15,4.4,6.6,1.41,59,31.32,21.44,,,,,,
9/20/16,,31,10.61,4.2,6.6,0.87,35,31.34,21.35,,,,,,
9/20/16,,30,14.75,4.1,6.7,0.86,35,31.38,20.95,1.01,18.49,4.64,9.14,91.54,
9/20/16,,29,20.25,4,6.8,0.72,28,31.34,20.67,,,,,,2.07
9/20/16,,28,23.57,4,6.8,0.73,29,31.3,20.26,1.08,17.92,4.57,8.36,88.71,2.09
9/20/16,,27,26.19,4,6.9,0.69,27,31.27,19.99,,,,,,1.74
9/20/16,,26,28.76,3.9,6.9,0.84,33,31.21,19.98,,,,,,2.29
9/20/16,,25,32.84,4,6.8,1.07,44,31.19,19.98,1.18,22.49,3.71,6.42,78.89,2.72
9/20/16,,24,37.09,3.9,6.7,0.85,34,31.13,19.82,,,,,,2.23
9/20/16,,23,39.66,4.1,6.8,1.04,42,31.11,19.7,,,,,,2.78
9/20/16,,22,43.92,6.1,7.1,0.52,19,31.11,18.67,,,,,,1.48
9/20/16,,21,46.63,6.2,7.2,0.41,15,31.14,18,,,,,,1.17
9/20/16,,20,51.45,6.2,7.3,0.3,10,31.02,17.53,1.54,19.7,8.85,3.52,48.43,0.91
9/20/16,,18,54.95,6.4,7.4,0.47,17,31.35,16.79,,,,,,1.23
9/20/16,,17,58.89,6.1,7.4,0.19,5,30.74,17.38,,,,,,0.83
9/20/16,,16,63.08,3.3,7.4,0.29,9,28.92,18.28,0.94,13.78,5.14,2.33,37.78,0.93
9/20/16,,15,69.99,2.9,7.4,0.45,16,26.52,19.07,,,,,,1.42
9/20/16,,14,74.43,3,7.5,0.28,9,26.11,19.02,,,,,,0.71
9/20/16,,13,78.54,2.6,7.4,0.39,14,26.57,19.01,0.93,20.56,4.07,3.26,73.56,1.62
9/20/16,,12,84.45,2.5,7.4,0.37,13,22.07,19.46,,,,,,1.34
9/20/16,,11,89.77,2.4,7.5,0.42,15,20.47,19.6,1.01,19.7,4.21,2.84,71.23,
9/20/16,,10,93.6,2.1,7.6,0.49,18,17.97,19.57,,,,,,
9/20/16,,9,96.79,2.2,7.7,0.56,21,16.57,19.57,,,,,,1.8
9/20/16,,8,99.77,2.7,8,0.81,32,13.65,19.66,,,,,,
9/20/16,,7,104.98,2.6,8.1,0.6,11,11.89,19.86,1.39,25.56,4.78,3.36,121,1.68
9/20/16,,6,110.9,2.4,8.3,0.8,21,8.44,19.98,,,,,,2.26
9/20/16,,5,115.63,2.2,8.3,0.88,24,6.09,20.01,,,,,,
9/20/16,,4,119.9,2.1,8.3,0.78,20,4.23,20.15,1.31,25.35,4.43,2.9,178.08,
9/20/16,,3,125.32,2,8.2,1.08,34,2.97,20.3,,,,,,2.24
9/20/16,,2,127.71,2.1,8.1,1.14,37,1.97,20.44,,,,,,
9/20/16,,649,132.94,2.5,7.9,1.11,35,0.61,20.77,0.76,20.78,4.43,2.42,229.68,2.48
9/20/16,,653,141.42,1.8,7.9,0.58,10,0.1,20.83,,,,,,1.01
9/20/16,,657,147.25,1.3,7.9,0.52,7,0.08,20.84,0.99,18.35,5.21,2.3,264.63,0.85
10/11/16,,33,6.81,4.9,7.7,1.07,50,31.48,19.29,,,,,,1.67
10/11/16,,32,8.15,4.6,7.6,0.83,38,31.53,19.26,1.09,12.21,9.14,2.17,284.6,1.6
10/11/16,,31,10.61,4.9,7.6,0.76,34,31.59,19.17,,,,,,1.74
10/11/16,,30,14.75,4.4,7.4,0.63,27,31.58,19.02,1.07,22.85,2.28,9.36,80.72,1.68
10/11/16,,29.5,17.56,4.4,7.4,0.74,33,31.58,19.04,,,,,,1.87
10/11/16,,29,20.25,4.3,7.4,0.48,20,31.52,18.94,1.26,22.35,5.21,8.07,75.89,1.4
10/11/16,,28,23.57,4.3,7.2,0.5,21,31.52,18.74,,,,,,1.37
10/11/16,,27,26.19,,7.1,0.46,18,31.49,18.67,,,,,,1.29
10/11/16,,26,28.76,4.2,7.1,0.38,14,31.43,18.73,,,,,,1.15
10/11/16,,25,32.84,4.2,6.8,0.35,13,31.35,18.75,1.47,23.85,4.64,7.04,73.73,1.04
10/11/16,,24,37.09,4.1,7.2,0.21,5,31.05,17.86,,,,,,0.78
10/11/16,,23,39.66,4.1,7.1,0.26,8,30.84,16.92,,,,,,0.89
10/11/16,,22,43.92,4.2,7.1,0.15,2,31.03,15.91,1.44,20.42,8.85,3.62,45.6,0.66
10/11/16,,21,46.63,4.1,7,0.14,2,30.92,16.37,,,,,,0.66
10/11/16,,20,51.45,4.1,6.9,0.15,2,31.56,15.32,0.94,16.06,6.43,2.2,40.94,0.6
10/11/16,,18,54.95,4.1,6.7,0.14,1,31.76,14.92,,,,,,0.55
10/18/16,,36,0,6.6,5.9,7.96,403,28.43,18.38,,,,,,
10/18/16,,35,1.66,6.1,6.1,7.81,395,29.16,18.48,0.92,17.06,4,2.2,32.62,
10/18/16,,34,3.53,6.4,6.1,7.75,393,29.46,18.54,2.9,72.11,11.28,17.05,119.83,
10/18/16,,33,6.81,4.1,6.4,2.62,132,29.96,18.33,,,,,,6.02
10/18/16,,32,8.15,3.6,6.4,1.63,83,30.21,18.38,,,,,,4.54
10/18/16,,31,10.61,3.5,6.5,1.4,71,30.58,18.55,,,,,,2.91
10/18/16,,30,14.75,3.7,6.6,2.52,128,30.87,18.63,1.98,41.05,9,12.4,94.87,4.69
10/18/16,,29,20.25,2.7,6.6,0.81,41,31.21,18.54,,,,,,2.32
10/18/16,,28,23.57,2.6,6.7,0.95,48,31.35,18.51,1.53,27.2,10.71,9.46,83.55,2.57
10/18/16,,27,26.19,2.3,6.8,1.12,57,31.4,18.36,,,,,,2.7
10/18/16,,26,28.76,2.1,6.9,0.81,41,31.34,18.15,,,,,,2.3
10/18/16,,25,32.84,2.1,6.9,0.58,29,31.31,18.12,1.76,25.35,9.85,7.65,73.73,1.7
10/18/16,,24,37.09,2.3,6.9,0.48,24,31.18,18.06,,,,,,1.52
10/18/16,,23,39.66,4.5,6.9,0.41,21,31.16,17.94,,,,,,1.25
10/18/16,,22,43.92,4.6,7,0.26,13,31.13,16.98,1.83,24.56,10,5.75,62.25,0.85
10/18/16,,21,46.63,4.6,7.1,0.82,31,31.17,16.03,,,,,,2.15
10/18/16,,20,51.45,4.4,7.1,0.26,5,31.35,15.84,1.54,19.85,10.42,3.68,47.1,0.78
10/18/16,,18,54.95,4.4,7.2,0.21,3,31.13,15.78,,,,,,0.74
10/18/16,,17,58.89,4.3,7.2,0.24,4,30.59,15.82,,,,,,0.84
10/18/16,,16,63.08,2.8,7.2,0.28,6,29.06,16.42,1.01,16.56,6.57,2.61,42.11,0.66
10/18/16,,15,69.99,2.9,7.3,0.38,12,27.4,16.78,,,,,,0.97
10/18/16,,14,74.43,2.6,7.4,0.34,9,27,16.88,,,,,,0.95
10/18/16,,13,78.54,2.5,7.5,0.61,24,27.14,16.98,1.16,19.49,6.43,2.55,57.25,1.51
10/18/16,,12,84.45,1.6,7.6,0.4,13,23.17,17.31,,,,,,1.01
10/18/16,,11,89.77,1.6,7.6,0.42,14,21.34,17.4,0.94,19.7,4.36,3.14,71.57,1.03
10/18/16,,10,93.6,1.6,7.9,0.4,13,17.99,17.51,,,,,,1.34
10/18/16,,9,96.79,1.5,7.9,0.42,14,17.96,17.54,,,,,,0.94
10/18/16,,8,99.77,1.6,7.9,0.67,18,16.9,17.52,,,,,,
10/18/16,,7,104.98,2.2,8.1,0.54,12,14.49,17.63,1.36,24.35,6.78,3.15,128.65,1.46
10/18/16,,6,110.9,2.5,8.3,0.58,14,11.41,17.62,,,,,,1.29
10/18/16,,5,115.63,1.6,8.3,0.67,18,8.72,17.6,,,,,,1.16
10/18/16,,4,119.9,2.1,8.5,0.53,11,6.62,17.69,1.61,26.13,5.71,3.1,173.09,1.21
10/18/16,,3,125.32,2,8.5,0.6,15,5.28,17.71,,,,,,1.4
10/18/16,,2,127.71,2.2,8.5,0.61,16,4.19,17.72,,,,,,1.14
10/18/16,,649,132.94,1.8,8.6,1.03,37,2.88,17.71,1.14,25.35,5.57,2.64,226.35,2.31
10/18/16,,653,141.42,1.7,8.4,0.81,26,0.29,17.6,,,,,,1.49
10/18/16,,657,147.25,1.1,8.2,0.53,11,0.07,17.4,1.1,24.92,5.85,2.53,238,1.01
11/8/16,,36,0,3.3,7.3,0.95,24,29.07,17.91,,,,,,1.51
11/8/16,,35,1.66,2.9,7.1,0.82,21,29.51,17.84,2.17,24.99,13.78,2.56,266.29,1.33
11/8/16,,34,3.53,3.4,7.2,0.91,23,30.03,17.92,6.1,64.75,5,11.43,103.85,1.49
11/8/16,,33,6.81,2.7,7.2,0.64,17,30.19,17.8,,,,,,1.13
11/8/16,,32,8.15,2.7,6.9,0.45,13,30.53,17.7,,,,,,1.08
11/8/16,,31,10.61,2.7,6.9,0.43,13,30.63,17.69,,,,,,1.29
11/8/16,,30,14.75,2.5,6.8,0.39,12,30.79,17.59,7.85,42.05,4.85,8.1,81.55,1.23
11/8/16,,29,20.25,2.7,7.2,0.24,8,30.97,17.57,,,,,,0.93
11/8/16,,28,23.57,2.7,7,0.24,8,31.01,17.55,7.85,38.05,6.43,7.23,72.4,0.94
11/8/16,,27,26.19,2.5,6.8,0.23,8,31.02,17.48,,,,,,0.92
11/8/16,,26,28.76,2.5,6.8,0.2,7,30.99,17.55,,,,,,0.87
11/8/16,,25,32.84,2.5,6.8,0.2,7,30.92,17.53,5.54,34.34,6,6.72,71.9,0.89
11/8/16,,24,37.09,5.1,7.5,0.13,6,30.36,16.59,,,,,,0.44
11/8/16,,23,39.66,5,7.6,0.13,6,30.3,16.64,,,,,,0.47
11/8/16,,22,43.92,4.3,7.5,0.15,6,29.89,16.49,1.34,17.92,8.71,3.29,48.1,0.6
11/8/16,,21,46.63,5.1,7.6,0.16,6,30.19,16.41,,,,,,0.5
11/8/16,,20,51.45,4.4,7.7,0.16,4,29.96,16.3,1.22,16.49,10.85,2.98,51.26,0.54
11/8/16,,18,54.95,3.8,7.6,0.16,4,30.68,16.04,,,,,,0.28
11/8/16,,17,58.89,2.9,7.6,0.18,5,30.02,16.22,,,,,,0.53
11/8/16,,16,63.08,3.1,7.9,0.12,3,29.42,16.19,0.84,12.21,6.85,2.23,40.11,0.29
11/8/16,,15,69.99,2.7,7.9,0.18,5,26.01,17.03,,,,,,0.4
11/8/16,,14,74.43,3.1,7.9,0.13,3,26.67,16.94,,,,,,0.37
11/8/16,,13,78.54,2.9,8.2,0.2,6,25.23,17.05,0.96,19.92,4.28,2.92,85.21,0.55
11/8/16,,12,84.45,2.7,7.7,0.28,8,25.21,16.76,,,,,,0.58
11/8/16,,11,89.77,2.8,7.9,0.39,12,21.46,17.04,1.23,23.63,6.28,2.91,103.35,0.68
11/8/16,,10,93.6,2.7,7.8,0.25,7,20.05,17.11,,,,,,0.51
11/8/16,,9,96.79,2.2,7.9,0.32,9,19.11,17.13,,,,,,1.04
11/8/16,,8,99.77,2.8,7.9,0.28,8,18.99,17.09,,,,,,0.58
11/8/16,,7,104.98,3.3,8,0.4,12,15.09,17.43,1.47,25.84,7.5,2.96,127.82,0.92
11/8/16,,6,110.9,2.7,8.2,0.44,13,11.85,17.43,,,,,,1.07
11/8/16,,5,115.63,3.1,8.1,0.39,12,10.14,17.23,,,,,,1.07
11/8/16,,4,119.9,3.1,8.4,0.34,10,7.77,17.67,1.55,30.84,6.43,2.85,179.75,0.99
11/8/16,,3,125.32,3.1,8.3,0.33,10,6.47,17.54,,,,,,1.18
11/8/16,,2,127.71,3,8.3,0.34,10,4.3,17.9,,,,,,1.19
12/13/16,,36,0,4.2,7.2,3.4,193,25.63,12.49,1.58,32.41,8.07,2.72,228.01,
12/13/16,,35,1.66,4.9,7.3,6.98,405,26.42,12.56,,,,,,
12/13/16,,34,3.53,3.5,7.5,2.03,112,27.51,12.46,5.25,102.09,8.92,11.66,114.34,3.66
12/13/16,,33,6.81,2.9,7.7,0.66,31,28.49,12.61,,,,,,1.9
12/13/16,,32,8.15,2.9,7.8,0.85,42,28.86,12.56,,,,,,2.42
12/13/16,,31,10.61,2.6,7.7,0.52,23,29.22,12.68,,,,,,1.67
12/13/16,,30,14.75,2.5,7.7,0.86,43,29.76,12.7,6.32,54.12,5.07,7.68,81.88,2.06
12/13/16,,29,20.25,2.8,7.7,1.73,94,29.91,12.74,,,,,,4.06
12/13/16,,28,23.57,2.5,7.7,0.88,44,30.01,12.79,8,49.55,5.43,6.94,85.21,2.27
12/13/16,,27,26.19,2.5,7.8,0.7,33,30.04,12.79,,,,,,1.97
12/13/16,,26,28.76,2.4,7.6,0.81,40,29.92,12.72,,,,,,2.12
12/13/16,,25,32.84,2.2,7.6,0.77,37,29.67,12.69,7.35,43.05,6.21,6.39,77.72,2
12/13/16,,24,37.09,2,7.5,0.77,37,29.62,12.65,,,,,,1.87
12/13/16,,23,39.66,1.9,7.5,0.41,16,30.09,12.57,,,,,,1.27
12/13/16,,22,43.92,1.8,7.5,0.31,10,30.82,12.52,1.98,23.27,7.64,2.93,52.43,0.89
12/13/16,,21,46.63,1.8,7.5,0.35,12,30.3,12.51,,,,,,1.01
12/13/16,,20,51.45,1.9,7.4,0.26,8,31.42,12.47,1.52,18.92,5.5,2.34,39.78,0.76
12/13/16,,18,54.95,1.8,7.4,0.26,8,31.8,12.39,,,,,,0.69
12/13/16,,17,58.89,1.7,7.5,0.25,8,30.56,12.5,,,,,,0.77
12/13/16,,16,63.08,1.7,7.5,0.38,13,31,12.5,1.16,16.28,3,1.82,28.63,1.01
12/13/16,,15,69.99,2.1,7.8,0.5,18,28.39,12.49,,,,,,1.49
12/13/16,,14,74.43,2.1,7.8,0.38,13,28.38,12.48,,,,,,1.17
12/13/16,,13,78.54,2.1,7.8,0.63,23,27.82,12.38,1.42,22.35,6.78,2.73,72.56,1.82
12/13/16,,12,84.45,2.2,8.3,0.44,16,24.44,12.28,,,,,,1.47
12/13/16,,11,89.77,2.2,8.5,0.81,30,22.78,12.07,1.51,22.63,6,2.68,62.58,2.39
12/13/16,,10,93.6,2.4,8.6,0.59,21,21.56,12.03,,,,,,1.64
12/13/16,,9,96.79,2.1,8.5,0.83,31,21.61,12.01,,,,,,2.13
12/13/16,,8,99.77,2.1,8.6,0.68,25,20.45,11.95,,,,,,1.86
12/13/16,,7,104.98,1.3,8.8,0.92,35,17.38,11.97,1.3,28.49,9.71,2.93,119,2.49
12/13/16,,6,110.9,1.4,9,1.02,39,13.7,11.7,,,,,,2.65
12/13/16,,5,115.63,1.5,9.6,0.77,29,8.5,11.32,,,,,,2.17
12/13/16,,4,119.9,1.7,9.6,1.2,46,7.01,11.21,1.16,35.2,11.78,2.98,193.06,3.16
12/13/16,,3,125.32,1.4,9.7,0.85,32,5.49,11.08,,,,,,2.33
12/13/16,,2,127.71,1.5,9.7,0.88,33,4.94,11.05,,,,,,2.38
12/13/16,,649,132.94,1.6,9.8,1.02,39,1.98,10.59,1.07,34.84,13.14,2.77,266.29,2.77
12/13/16,,653,141.42,1.8,9.9,0.95,36,0.12,10.14,,,,,,2.79
12/13/16,,657,147.25,1.4,10,0.66,25,0.08,10.16,1.04,30.63,16.06,2.7,311.23,2.03
1/11/17,,18,54.95,1.6,9,0.47,7,24.35,11.04,,,,,,1.19
1/11/17,,17,58.89,1.6,9.1,0.51,9,22.16,10.96,0.74,23.13,14.56,2.16,321.22,1.43
1/11/17,,16,63.08,0.8,9.8,0.66,17,12.57,10.49,0.81,20.56,9.5,2.16,82.55,1.86
1/11/17,,15,69.99,0.9,10.1,0.83,25,9.79,10.28,,,,,,2.51
1/11/17,,14,74.43,0.9,10.2,0.98,34,8.3,10.12,,,,,,3.93
1/11/17,,13,78.54,1.1,10.3,1.36,53,5.9,10.02,0.47,11.57,5.64,1.5,124.82,3.94
1/11/17,,12,84.45,1.4,10.5,2.92,135,2.17,9.83,,,,,,6.83
1/11/17,,11,89.77,1.5,10.7,3.13,146,0.31,9.6,0.8,19.06,6.71,1.3,218.03,7.07
1/11/17,,10,93.6,1.6,10.6,4.06,195,0.18,9.55,,,,,,6.92
1/11/17,,9,96.79,1.8,10.6,5.18,253,0.16,9.65,,,,,,10.93
1/11/17,,8,99.77,1.8,10.5,4.63,225,0.13,9.63,,,,,,9.16
1/11/17,,7,104.98,1.6,10.5,3.87,185,0.1,9.56,0.58,25.27,8.07,2.11,252.98,10.13
1/11/17,,6,110.9,1.1,10.6,1.75,74,0.08,9.51,,,,,,4.27
1/11/17,,22,43.92,2,9.2,0.59,14,21.99,11.13,,,,,,1.07
1/11/17,,24,37.09,2.4,9,1.27,47,23.68,10.86,0.59,27.49,6.21,1.59,251.31,3.03
1/11/17,,27,26.19,2.7,9,0.46,8,23.78,11.34,0.75,12.57,6.28,1.61,51.93,1.39
1/11/17,,30,14.75,3.4,8.8,1.53,60,22.14,11.33,1.29,15.85,8.71,2.67,52.26,3.18
1/23/17,,36,0,2.7,9.1,1.09,32,15.56,10.62,1.27,20.28,11.07,3.36,51.93,2.2
1/23/17,,35,1.66,2.9,9.2,0.81,24,14.3,10.48,1.96,40.12,11.92,4.52,71.9,2.25
1/23/17,,34,3.53,2.7,9.3,0.63,19,14.63,10.49,1.88,52.19,10.42,4.33,140.3,1.88
1/23/17,,33,6.81,2.6,9.2,0.5,15,14.85,10.43,,,,,,1.5
1/23/17,,32,8.15,2.6,9.2,0.36,11,15.58,10.49,,,,,,1.19
1/23/17,,31,10.61,2,9.4,0.3,9,15.73,10.5,,,,,,1.06
1/23/17,,30,14.75,2.7,9.4,0.27,8,15.62,10.46,1.27,39.91,11.49,3.97,129.65,1.07
1/23/17,,29.5,17.56,2,9.3,0.33,10,15.33,10.38,,,,,,1.16
1/23/17,,29,20.25,1.4,9.4,0.38,11,14.71,10.26,1.14,31.27,11.35,3.23,127.15,1.27
1/23/17,,28,23.57,1.3,9.3,0.39,12,14.6,10.32,,,,,,1.25
1/23/17,,27,26.19,1.2,9.5,0.38,12,14.77,10.16,,,,,,1.19
1/23/17,,26,28.76,2.2,9.5,0.31,10,15.15,10.25,,,,,,1.2
1/23/17,,25,32.84,2.6,9.8,0.4,12,13.05,10.13,1.11,25.92,9.85,2.71,139.47,1.35
1/23/17,,24,37.09,2.4,9.8,0.5,15,10.91,10.01,,,,,,1.66
1/23/17,,23,39.66,1.6,9.7,0.47,14,11.96,10.14,,,,,,1.63
1/23/17,,22,43.92,1.2,9.6,0.45,14,12.99,10.25,0.7,24.56,7.07,2.2,165.1,1.42
1/23/17,,21,46.63,1.8,9.7,0.51,15,12.15,10.17,,,,,,1.51
1/23/17,,20,51.45,1,9.3,0.43,13,17.79,10.69,0.7,23.35,7.07,2.07,171.43,1.32
1/23/17,,18,54.95,1.7,9.8,0.87,26,9.43,9.95,,,,,,3.12
2/8/17,,20,51.45,2.1,9.2,0.52,15,15.99,12.04,,,,,,1.36
2/8/17,,18,54.95,1.7,8.9,0.38,10,22.45,12.25,0.68,22.42,6.21,1.58,173.09,1.15
2/8/17,,17,58.89,1.7,8.9,0.46,13,21.69,12.17,,,,,,1.39
2/8/17,,16,63.08,1.7,9.6,0.93,29,11.28,11.88,0.68,16.56,5.43,1.62,93.7,2.58
2/8/17,,15,69.99,1.8,9.6,0.9,28,8.09,11.79,,,,,,2.36
2/8/17,,14,74.43,2,9.7,1.03,33,6.6,11.81,,,,,,3.09
